id,journal_text,ambience_type,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,face_emotion_hint,reflection_quality,emotional_state,intensity,face_missing,mood_missing,sleep_missing,time_enc,quality_enc,amb_cafe,amb_forest,amb_mountain,amb_ocean,amb_rain,face_enc,mood_enc,sleep_deficit,low_sleep_flag,stress_energy_ratio,stress_energy_product,net_wellbeing,contradiction_flag,productivity_proxy,text_len,text_quality_flag,text_clean
388,Gradually it felt like a normal moment and I tried to notice it.,cafe,25,4.0,5,3,night,focused,tense_face,vague,neutral,4,0,0,0,4,0,True,False,False,False,False,4,1,4.0,1,0.5988023952095809,15,2,0,41.52823920265781,13,0,gradually it felt like a normal moment and i tried to notice it
389,After a few minutes I felt mentally drained but it didn't last long.,cafe,12,5.0,2,2,afternoon,restless,calm_face,conflicted,overwhelmed,2,0,0,0,2,1,True,False,False,False,False,0,5,3.0,0,0.9950248756218907,4,0,0,11.940298507462687,13,0,after a few minutes i felt mentally drained but it didn t last long
390,At first I couldn't relax much before moving on.,rain,15,4.0,2,1,afternoon,neutral,neutral_face,conflicted,overwhelmed,5,0,0,0,2,1,False,False,False,False,True,2,3,4.0,1,0.49751243781094534,2,1,0,29.702970297029704,9,0,at first i couldn t relax much before moving on
391,Strangely my breathing slowed down but it didn't last long.,cafe,18,8.0,1,3,morning,focused,tired_face,vague,calm,2,0,0,0,1,0,True,False,False,False,False,5,1,0.0,0,2.9702970297029703,3,-2,0,5.980066445182724,10,0,strangely my breathing slowed down but it didn t last long
392,Gradually I started planning my day for a moment.,mountain,12,5.0,3,4,morning,focused,neutral_face,clear,focused,1,0,0,0,1,2,False,False,True,False,False,2,1,3.0,0,1.3289036544850499,12,-1,0,8.977556109725686,9,0,gradually i started planning my day for a moment
393,At one point I organized my ideas better but it didn't last long.,cafe,18,4.0,5,5,morning,calm,neutral_face,conflicted,focused,5,0,0,0,1,1,True,False,False,False,False,2,0,4.0,1,0.9980039920159681,25,0,1,17.964071856287426,13,0,at one point i organized my ideas better but it didn t last long
394,At one point my mind became quiet though I'm not sure why.,mountain,25,7.0,4,3,morning,overwhelmed,tired_face,clear,calm,1,0,0,0,1,2,False,False,True,False,False,5,4,1.0,0,0.7481296758104738,12,1,0,33.222591362126245,12,0,at one point my mind became quiet though i m not sure why
395,at one point my thoughts were jumping around and i wasn't expecting that.,cafe,18,8.0,1,5,morning,overwhelmed,none,vague,restless,4,0,0,0,1,0,True,False,False,False,False,3,4,0.0,0,4.9504950495049505,5,-4,0,3.5928143712574854,13,0,at one point my thoughts were jumping around and i wasn t expecting that
396,Strangely my thoughts were jumping around for a moment.,forest,12,8.0,3,4,afternoon,overwhelmed,happy_face,vague,restless,2,0,0,0,2,0,False,True,False,False,False,1,4,0.0,0,1.3289036544850499,12,-1,0,8.977556109725686,9,0,strangely my thoughts were jumping around for a moment
397,At one point my thoughts were jumping around and I wasn't expecting that.,cafe,15,5.0,1,2,night,mixed,calm_face,clear,restless,5,0,0,0,4,2,True,False,False,False,False,0,2,3.0,0,1.9801980198019802,2,-1,0,7.46268656716418,13,0,at one point my thoughts were jumping around and i wasn t expecting that
398,at one point i felt mentally drained which surprised me. ...,rain,8,5.0,4,5,night,calm,none,clear,overwhelmed,3,1,0,0,4,2,False,False,False,False,True,3,0,3.0,0,1.2468827930174564,20,-1,1,6.387225548902196,11,0,at one point i felt mentally drained which surprised me
399,After a few minutes my mind became quiet and I tried to notice it.,cafe,18,4.0,2,4,night,calm,none,conflicted,calm,3,0,0,0,4,1,True,False,False,False,False,3,0,4.0,1,1.9900497512437814,8,-2,0,8.977556109725686,14,0,after a few minutes my mind became quiet and i tried to notice it
400,Gradually my attention improved even if only briefly.,forest,12,5.0,1,2,morning,restless,tense_face,conflicted,focused,4,0,0,0,1,1,False,True,False,False,False,4,5,3.0,0,1.9801980198019802,2,-1,0,5.970149253731344,8,0,gradually my attention improved even if only briefly
401,By teh end I felt mentally drained which surprised me. ...,cafe,12,8.0,5,3,evening,restless,neutral_face,vague,overwhelmed,4,0,0,0,3,0,True,False,False,False,False,2,5,0.0,0,0.5988023952095809,15,2,0,19.93355481727575,11,0,by teh end i felt mentally drained which surprised me
402,During the session it felt like a normal moment and I tried to notice it.,forest,12,4.0,5,3,evening,mixed,tired_face,conflicted,neutral,4,0,0,0,3,1,False,True,False,False,False,5,2,4.0,1,0.5988023952095809,15,2,0,19.93355481727575,15,0,during the session it felt like a normal moment and i tried to notice it
403,Honestly I organized my ideas better for a moment.,rain,15,5.0,2,3,night,restless,calm_face,conflicted,focused,3,0,0,0,4,1,False,False,False,False,True,0,5,3.0,0,1.492537313432836,6,-1,0,9.966777408637874,9,0,honestly i organized my ideas better for a moment
404,at first i organized my ideas better though i'm not sure why.,rain,12,5.0,5,3,afternoon,mixed,neutral_face,vague,focused,2,0,0,0,2,0,False,False,False,False,True,2,2,3.0,0,0.5988023952095809,15,2,0,19.93355481727575,12,0,at first i organized my ideas better though i m not sure why
405,During the session I started planning my day so I sat with that feeling.,ocean,10,4.0,1,1,night,neutral,none,conflicted,focused,1,1,0,0,4,1,False,False,False,True,False,3,3,4.0,1,0.9900990099009901,1,0,0,9.900990099009901,14,0,during the session i started planning my day so i sat with that feeling
406,Gradually the pressure didn't really go away before moving on.,rain,12,7.0,2,5,evening,overwhelmed,happy_face,clear,overwhelmed,1,0,0,0,3,2,False,False,False,False,True,1,4,1.0,0,2.4875621890547266,10,-3,0,4.790419161676647,10,0,gradually the pressure didn t really go away before moving on
407,Honestly things felt ordinary which surprised me.,mountain,10,7.0,1,5,night,restless,calm_face,conflicted,neutral,2,0,0,0,4,1,False,False,True,False,False,0,5,1.0,0,4.9504950495049505,5,-4,0,1.9960079840319362,7,0,honestly things felt ordinary which surprised me
408,At first the pressure didn't really go away though I'm not sure why.,cafe,10,6.0,4,5,evening,restless,tired_face,clear,overwhelmed,4,0,0,0,3,2,True,False,False,False,False,5,5,2.0,0,1.2468827930174564,20,-1,1,7.984031936127745,13,0,at first the pressure didn t really go away though i m not sure why
409,For some reason it helped slightly but not completely and I wasn't expecting that.,rain,20,5.0,1,3,afternoon,neutral,tired_face,clear,mixed,2,0,0,0,2,2,False,False,False,False,True,5,3,3.0,0,2.9702970297029703,3,-2,0,6.64451827242525,14,0,for some reason it helped slightly but not completely and i wasn t expecting that
410,Honestly part of me relaxed while anotehr part stayed busy but it didn't last long.,ocean,20,8.0,5,3,night,restless,happy_face,clear,mixed,4,0,0,0,4,2,False,False,False,True,False,1,5,0.0,0,0.5988023952095809,15,2,0,33.222591362126245,15,0,honestly part of me relaxed while anotehr part stayed busy but it didn t last long
411,After a few minutes my thoughts felt lighter and I wasn't expecting that.,ocean,12,6.0,3,3,evening,restless,none,clear,calm,3,1,0,0,3,2,False,False,False,True,False,3,5,2.0,0,0.9966777408637875,9,0,0,11.960132890365449,13,0,after a few minutes my thoughts felt lighter and i wasn t expecting that
412,By the end my mood shifted back and forth for a moment.,cafe,12,6.0,3,5,night,mixed,calm_face,vague,mixed,5,0,0,0,4,0,True,False,False,False,False,0,2,2.0,0,1.6611295681063125,15,-2,0,7.185628742514971,12,0,by the end my mood shifted back and forth for a moment
413,Strangely I couldn't sit still mentally though I'm not sure why.,mountain,8,4.0,2,3,afternoon,restless,tense_face,conflicted,restless,3,0,0,0,2,1,False,False,True,False,False,4,5,4.0,1,1.492537313432836,6,-1,0,5.3156146179401995,11,0,strangely i couldn t sit still mentally though i m not sure why
414,During the session I didn't notice strong emotions though I'm not sure why.,mountain,10,5.0,1,2,afternoon,mixed,none,conflicted,neutral,1,0,0,0,2,1,False,False,True,False,False,3,2,3.0,0,1.9801980198019802,2,-1,0,4.975124378109453,13,0,during the session i didn t notice strong emotions though i m not sure why
415,i noticed my thoughts became clearer and i just observed it.,ocean,8,7.0,5,1,morning,restless,calm_face,conflicted,focused,4,0,0,0,1,1,False,False,False,True,False,0,5,1.0,0,0.1996007984031936,5,4,0,39.603960396039604,11,0,i noticed my thoughts became clearer and i just observed it
416,By teh end I kept thinking about otehr tasks before moving on.,ocean,8,4.0,3,3,night,overwhelmed,happy_face,vague,restless,5,0,0,0,4,0,False,False,False,True,False,1,4,4.0,1,0.9966777408637875,9,0,0,7.9734219269103,12,0,by teh end i kept thinking about otehr tasks before moving on
417,At one point my mind felt crowded for a moment.,ocean,18,7.0,5,5,evening,restless,neutral_face,clear,overwhelmed,4,0,0,0,3,2,False,False,False,True,False,2,5,1.0,0,0.9980039920159681,25,0,1,17.964071856287426,10,0,at one point my mind felt crowded for a moment
418,I noticed I kept thinking about otehr tasks but it didn't last long.,rain,25,5.0,3,3,night,neutral,none,vague,restless,4,1,0,0,4,0,False,False,False,False,True,3,3,3.0,0,0.9966777408637875,9,0,0,24.916943521594686,13,0,i noticed i kept thinking about otehr tasks but it didn t last long
419,I noticed I kept thinking about otehr tasks for a moment.,forest,15,8.0,4,4,afternoon,focused,none,vague,restless,4,0,0,0,2,0,False,True,False,False,False,3,1,0.0,0,0.9975062344139651,16,0,1,14.962593516209477,11,0,i noticed i kept thinking about otehr tasks for a moment
420,At first I organized my ideas better so I sat with that feeling.,rain,20,6.0,3,5,evening,overwhelmed,calm_face,clear,focused,2,0,0,0,3,2,False,False,False,False,True,0,4,2.0,0,1.6611295681063125,15,-2,0,11.976047904191617,13,0,at first i organized my ideas better so i sat with that feeling
421,Honestly I felt distracted before moving on.,forest,8,5.0,1,5,morning,focused,tense_face,vague,restless,2,0,0,0,1,0,False,True,False,False,False,4,1,3.0,0,4.9504950495049505,5,-4,0,1.596806387225549,7,0,honestly i felt distracted before moving on
422,after a few minutes i felt a little calmer but still distracted and i just observed it.,mountain,12,7.0,3,4,morning,restless,none,clear,mixed,1,1,0,0,1,2,False,False,True,False,False,3,5,1.0,0,1.3289036544850499,12,-1,0,8.977556109725686,17,0,after a few minutes i felt a little calmer but still distracted and i just observed it
423,at first i felt distracted before moving on.,mountain,15,4.0,1,2,night,overwhelmed,calm_face,clear,restless,4,0,0,0,4,2,False,False,True,False,False,0,4,4.0,1,1.9801980198019802,2,-1,0,7.46268656716418,8,0,at first i felt distracted before moving on
424,At one point I felt a little calmer but still distracted before moving on.,forest,10,4.0,5,5,morning,restless,tense_face,clear,mixed,3,0,0,0,1,2,False,True,False,False,False,4,5,4.0,1,0.9980039920159681,25,0,1,9.980039920159681,14,0,at one point i felt a little calmer but still distracted before moving on
425,At first my thoughts felt lighter and I tried to notice it.,ocean,8,7.0,2,1,morning,neutral,tired_face,conflicted,calm,5,0,0,0,1,1,False,False,False,True,False,5,3,1.0,0,0.49751243781094534,2,1,0,15.841584158415841,12,0,at first my thoughts felt lighter and i tried to notice it
426,At first I started planning my day but it didn't last long.,rain,25,4.0,1,3,afternoon,mixed,calm_face,clear,focused,4,0,0,0,2,2,False,False,False,False,True,0,2,4.0,1,2.9702970297029703,3,-2,0,8.305647840531561,12,0,at first i started planning my day but it didn t last long
427,At one point I could finally concentrate before moving on.,rain,20,5.0,3,1,night,mixed,tense_face,conflicted,focused,4,0,0,0,4,1,False,False,False,False,True,4,2,3.0,0,0.33222591362126247,3,2,0,59.40594059405941,10,0,at one point i could finally concentrate before moving on
428,Strangely my attention improved though I'm not sure why.,cafe,18,8.0,2,1,afternoon,overwhelmed,tense_face,conflicted,focused,3,0,0,0,2,1,True,False,False,False,False,4,4,0.0,0,0.49751243781094534,2,1,0,35.64356435643565,9,0,strangely my attention improved though i m not sure why
429,At one point I couldn't relax much but it didn't last long.,forest,18,5.0,3,1,night,focused,tired_face,conflicted,overwhelmed,2,0,0,0,4,1,False,True,False,False,False,5,1,3.0,0,0.33222591362126247,3,2,0,53.46534653465346,12,0,at one point i couldn t relax much but it didn t last long
430,for some reason i didn't notice strong emotions though i'm not sure why. ...,rain,25,5.0,2,1,afternoon,calm,calm_face,clear,neutral,5,0,0,0,2,2,False,False,False,False,True,0,0,3.0,0,0.49751243781094534,2,1,0,49.504950495049506,14,0,for some reason i didn t notice strong emotions though i m not sure why
431,Honestly my mood shifted back and forth for a moment.,mountain,18,4.0,1,2,night,calm,none,clear,mixed,3,0,0,0,4,2,False,False,True,False,False,3,0,4.0,1,1.9801980198019802,2,-1,0,8.955223880597016,10,0,honestly my mood shifted back and forth for a moment
432,For some reason nothing really changed for a moment. ...,mountain,12,4.0,2,5,morning,calm,happy_face,vague,neutral,2,0,0,0,1,0,False,False,True,False,False,1,0,4.0,1,2.4875621890547266,10,-3,0,4.790419161676647,10,0,for some reason nothing really changed for a moment
433,By the end my attention improved but it didn't last long.,cafe,25,8.0,3,4,night,calm,neutral_face,conflicted,focused,4,0,0,0,4,1,True,False,False,False,False,2,0,0.0,0,1.3289036544850499,12,-1,0,18.703241895261847,11,0,by the end my attention improved but it didn t last long
434,Strangely things felt ordinary for a moment.,rain,12,6.0,4,4,evening,neutral,happy_face,clear,neutral,4,0,0,0,3,2,False,False,False,False,True,1,3,2.0,0,0.9975062344139651,16,0,1,11.970074812967582,7,0,strangely things felt ordinary for a moment
435,For some reason I didn't notice strong emotions before moving on. ...,rain,12,8.0,1,5,afternoon,restless,none,clear,neutral,2,1,0,0,2,2,False,False,False,False,True,3,5,0.0,0,4.9504950495049505,5,-4,0,2.3952095808383236,12,0,for some reason i didn t notice strong emotions before moving on
436,During the session I felt distracted even if only briefly.,forest,8,7.0,3,2,afternoon,restless,happy_face,clear,restless,2,0,0,0,2,2,False,True,False,False,False,1,5,1.0,0,0.6644518272425249,6,1,0,11.940298507462687,10,0,during the session i felt distracted even if only briefly
437,At first I felt distracted and I tried to notice it. ...,rain,12,7.0,2,4,morning,neutral,calm_face,conflicted,restless,5,0,0,0,1,1,False,False,False,False,True,0,3,1.0,0,1.9900497512437814,8,-2,0,5.985037406483791,12,0,at first i felt distracted and i tried to notice it
438,After a few minutes the pressure didn't really go away though I'm not sure why.,forest,8,5.0,5,1,night,calm,calm_face,vague,overwhelmed,5,0,0,0,4,0,False,True,False,False,False,0,0,3.0,0,0.1996007984031936,5,4,0,39.603960396039604,15,0,after a few minutes the pressure didn t really go away though i m not sure why
439,for some reason things felt ordinary so i sat with that feeling.,ocean,15,8.0,5,5,morning,focused,tired_face,clear,neutral,2,0,0,0,1,2,False,False,False,True,False,5,1,0.0,0,0.9980039920159681,25,0,1,14.970059880239521,12,0,for some reason things felt ordinary so i sat with that feeling
440,Honestly I felt distracted which surprised me.,forest,15,5.0,2,4,afternoon,overwhelmed,happy_face,clear,restless,5,0,0,0,2,2,False,True,False,False,False,1,4,3.0,0,1.9900497512437814,8,-2,0,7.4812967581047385,7,0,honestly i felt distracted which surprised me
441,By the end it felt like a normal moment and I just observed it.,cafe,18,4.0,1,4,night,restless,tense_face,vague,neutral,5,0,0,0,4,0,True,False,False,False,False,4,5,4.0,1,3.9603960396039604,4,-3,0,4.488778054862843,14,0,by the end it felt like a normal moment and i just observed it
